timestamp|did-unr|unr-file-name|unr-title|unr-desc|creator|date-inst|site-name|site-address|lat-lon|sign-manf|sign-owner|lit-unlit|time-day|subj-fast|print-pub|rights|format|dcmi|prov|proj-name|unr-cit|corr-guide|dig-pub|contrib|int-ext|blank-1|staff-notes|date-img|blank-2|title-code|title-full
9/30/2020 6:37:34|NNN000084|LV-1-013_Flamingo Hotel 1950's.tif|Flamingo Hotel lettering and monument signs, Las Vegas, Nevada: photographic print|<p>Exterior view of the Flamingo Hotel in Las Vegas, NV during the day.</p>|Unknown|XXXX||||||unlit|day|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Hotels -- http://id.worldcat.org/fast/961767, Neon Sculpture -- http://id.worldcat.org/fast/1035829||https://rightsstatements.org/page/CNE/1.0/?language=en|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072799|Exterior|||1950~/1959~||<p><p>Exterior view of the Flamingo Hotel in Las Vegas, NV during the day.</p></p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>|<p>Exterior view of the Flamingo Hotel in Las Vegas, NV during the day, </p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>
9/30/2020 6:39:45|NNN000085|LV-1-014Lucky Strike Club, Freemont st. 1950's.tif|Lucky Strike Club flag mounted wall sign, lettering, and roof mounted signs, Las Vegas, Nevada: photographic print|<p>Exterior view of the Lucky Strike Club at night with the sign lit.</p>|Unknown|XXXX||||||unlit|night|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Casinos -- http://id.worldcat.org/fast/848246, Neon Sculpture -- http://id.worldcat.org/fast/1035829||https://rightsstatements.org/page/CNE/1.0/?language=en|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072800|Exterior|||1950~/1959~||<p><p>Exterior view of the Lucky Strike Club at night with the sign lit.</p></p><p></p><p></p><p></p><p></p><p>unlit</p><p>night</p><p>Exterior</p></br>|<p>Exterior view of the Lucky Strike Club at night with the sign lit. </p><p></p><p></p><p></p><p></p><p>unlit</p><p>night</p><p>Exterior</p></br>
9/30/2020 6:46:56|NNN000086|LV-1-015_Freemont Hotel, Freemont st.1950's.tif|Fremont Hotel flag mounted, roof mounted, lettering and banner signs, Las Vegas, Nevada: photographic print|<p>Exterior view of the Fremont Hotel during the day.</p>|Unknown|XXXX||<p>148-166 N Casino Center Blvd, Las Vegas, NV 89101</p>|36.171277, -115.143487|||unlit|unknown|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Hotels -- http://id.worldcat.org/fast/961767, Neon Sculpture -- http://id.worldcat.org/fast/1035829||https://rightsstatements.org/page/CNE/1.0/?language=en|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072801|Exterior|||1950~/1959~||<p><p>Exterior view of the Fremont Hotel during the day.</p></p><p></p><p><p>148-166 N Casino Center Blvd, Las Vegas, NV 89101</p></p><p></p><p></p><p>unlit</p><p>unknown</p><p>Exterior</p></br>|<p>Exterior view of the Fremont Hotel during the day*. </p><p></p><p><p>148-166 N Casino Center Blvd, Las Vegas, NV 89101</p></p><p></p><p></p><p>unlit</p><p>unknown</p><p>Exterior</p></br>
9/30/2020 6:56:31|NNN000087|LV-1-016_El Cortez Hotel 1950's.tif|El Cortez Hotel flag mounted, roof mounted, banner, and marquee signs, Las Vegas, Nevada: photographic print|<p>Exterior view of El Cortez Hotel in Las Vegas, NV during the day.</p>|Unknown|XXXX||||||unlit|day|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Hotels -- http://id.worldcat.org/fast/961767, Neon Sculpture -- http://id.worldcat.org/fast/1035829||https://rightsstatements.org/page/CNE/1.0/?language=en|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072802|Exterior|||1950~/1959~||<p><p>Exterior view of El Cortez Hotel in Las Vegas, NV during the day.</p></p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>|<p>Exterior view of El Cortez Hotel in Las Vegas, NV during the day. </p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>
10/2/2020 5:32:12|NNN000088|LV-1-017_City Welcoming Sign .tif|Welcome to Las Vegas flag mounted pylon sign, Las Vegas, Nevada: photographic print|"<p>The sign reads ""Welcome to Fabulous Las Vegas Nevada,"" image is taken during the day.</p>"|Unknown, Miller, Chelsea S.|1959||<p>5200 Las Vegas Blvd S, Las Vegas, NV 89119</p>|36.082204, -115.172788|||unlit|day|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829||https://rightsstatements.org/page/CNE/1.0/?language=en|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072803|Exterior|||XXXX||"<p><p>The sign reads ""Welcome to Fabulous Las Vegas Nevada,"" image is taken during the day.</p></p><p></p><p><p>5200 Las Vegas Blvd S, Las Vegas, NV 89119</p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>"|"<p>The sign reads ""Welcome to Fabulous Las Vegas Nevada.""</p><p></p><p><p>5200 Las Vegas Blvd S, Las Vegas, NV 89119</p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>"
10/2/2020 5:37:31|NNN000089|LV-1-018_City of Las Vegas at night 1980's.tif; LV-1-019_Moonrise over Las Vegas 1986.tif|Views of Las Vegas Skyline, Nevada: photographic print|<p>The city of Las Vegas, NV. Photographs show the city skyline at night while the neon signs are lit and at dusk with the moon over the horizon.</p>|Miller, Chelsea S.|XXXX||||||lit, unlit|dusk, night|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Casinos -- http://id.worldcat.org/fast/848246, Hotels -- http://id.worldcat.org/fast/961767, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072804|Exterior|||1980~/1989~||<p><p>The city of Las Vegas, NV. Photographs show the city skyline at night while the neon signs are lit and at dusk with the moon over the horizon.</p></p><p></p><p></p><p></p><p></p><p>lit, unlit</p><p>dusk, night</p><p>Exterior</p></br>|<p>The city of Las Vegas, NV. Photographs show the city at night while the neon signs are lit and at dusk with the moon over the horizon. </p><p></p><p></p><p></p><p></p><p>lit, unlit</p><p>dusk, night</p><p>Exterior</p></br>
10/2/2020 5:58:34|NNN000090|LV-1-021_Golden Nugget 1930's.tif; LV-1-022_Golden Nugget Casino prior to 1985.tif; LV-1-023_The New Nugge Casino Fremont St 1986.tif; LV-2-045 Golden Nugget Casino Marquis in graveyard 1989.tif; LV-2-046 Nugget Casino sign 1986.tif; |The Nugget banner, lettering, and roof mounted signs, Las Vegas, Nevada: photographic print|<p>Exterior views of the Nugget Casino in Las Vegas, NV before and after remodeling. Images shown range from 1940, the early-mid 1980s, and 1986. Photos taken at night.</p>|Unknown, Miller, Chelsea S.|1946; 1977/1984||<p>129 Fremont St, Las Vegas, NV 89101</p>|36.170365, -115.144819|||lit|night|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Casinos -- http://id.worldcat.org/fast/848246, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/CNE/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072805|Exterior|||1946~/1949~; 1980~/1985~; 1986||<p><p>Exterior views of the Nugget Casino in Las Vegas, NV before and after remodeling. Images shown range from 1940, the early-mid 1980s, and 1986. Photos taken at night.</p></p><p></p><p><p>129 Fremont St, Las Vegas, NV 89101</p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>|<p>Exterior views of the Nugget Casino in Las Vegas, NV before and after remodeling. Images shown range from 1940, the early-mid 1980s, and 1986. </p><p></p><p><p>129 Fremont St, Las Vegas, NV 89101</p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>
10/2/2020 6:00:50|NNN000091|LV-1-024_Nugget Horseshoe and the Mint Casinos 1980's.tif|The Nugget, Horseshoe, and Mint wall signs, Las Vegas, Nevada: photographic print|<p>Exterior views of the Nugget, Horseshoe, and Mint Casinos at night. </p>|Miller, Chelsea S.|XXXX| |||||lit|night|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Casinos -- http://id.worldcat.org/fast/848246, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072806|Exterior|||1980~/1986~||<p><p>Exterior views of the Nugget, Horseshoe, and Mint Casinos at night. </p></p><p> </p><p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>|<p>Extirior views of the Nugget, Horseshoe, and Mint Casinos at night. </p><p> </p><p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>
10/2/2020 6:06:58|NNN000092|LV-1-027_Pioneer and Las Vegas Clubs 1930's .tif|Pioneer flag mounted, lettering, and wall signs and Las Vegas Club flag mount, lettering, and wall signs, Las Vegas, Nevada: photographic print|<p>Exterior view of the Pioneer and Las Vegas Clubs at night.</p>|Unknown|XXXX||||||lit|night|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Casinos -- http://id.worldcat.org/fast/848246, Bars (Drinking establishments) -- http://id.worldcat.org/fast/827779, Neon Sculpture -- http://id.worldcat.org/fast/1035829||https://rightsstatements.org/page/CNE/1.0/?language=en|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072807|Exterior|||1930~/1939~||<p><p>Exterior view of the Pioneer and Las Vegas Clubs at night.</p></p><p></p><p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>|<p>Exterior view of the Pioneer and Las Vegas Clubs at night. </p><p></p><p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>
10/2/2020 6:21:29|NNN000093|LV-1-028_Pioneer Club at 1st and Fremont 1940's .tif|The Pioneer Club at 1st and Fremont lettering and wall signs, Las Vegas, Nevada: photographic print|<p>Exterior view of the Pioneer Club at 1st and Fremont in Las Vegas, NV at night. It ceased operation in 1995.</p>|Unknown|1942||||||lit|night|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Casinos -- http://id.worldcat.org/fast/848246, Bars (Drinking establishments) -- http://id.worldcat.org/fast/827779, Neon Sculpture -- http://id.worldcat.org/fast/1035829||https://rightsstatements.org/page/CNE/1.0/?language=en|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072808|Exterior|||1940~/1949~||<p><p>Exterior view of the Pioneer Club at 1st and Fremont in Las Vegas, NV at night. It ceased operation in 1995.</p></p><p></p><p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>|<p>Exterior view of the Pioneer Club at 1st and Fremont in Las Vegas, NV at night. It ceased operation in 1995. </p><p></p><p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>
10/2/2020 6:27:12|NNN000094|LV-1-029_VegasVic on Fremont St 1930's.tif|Vegas Vic flag mounted wall sign, Las Vegas, Nevada: photographic print|<p>Vegas Vic was erected for the Pioneer Club in 1951, image shows the sign during the day.</p>|Unknown, Miller, Chelsea S.|1951||||||unlit|day|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/CNE/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072809|Exterior||Dates???|1951, XXXX||<p><p>Vegas Vic was erected for the Pioneer Club in 1951, image shows the sign during the day.</p></p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>|<p>Vegas Vic was erected for the Pioneer Club in 1951, image shows the sign during the day. </p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>
10/2/2020 6:33:09|NNN000095|LV-1-030_Pioneer Club Casino featuring Vegas Vic.tif|Pioneer Club featuring Vegas Vic flag mounted, lettering, and wall signs, Las Vegas, Nevada: photographic print|<p>Exterior view of the Pioneer Club and Vegas Vic at night.</p>|Miller, Chelsea S.|1951||||||lit|night|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Casinos -- http://id.worldcat.org/fast/848246, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072810|Exterior|||1986||<p><p>Exterior view of the Pioneer Club and Vegas Vic at night.</p></p><p></p><p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>|<p>Exterior view of the Pioneer Club and Vegas Vic at night. </p><p></p><p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>
10/2/2020 6:44:09|NNN000096|LV-1-031_Horseshoe Casino Fremont St .tif|Horseshoe Casino lettering and wall signs, Las Vegas, Nevada: photographic print|<p>Exterior view of the Horseshoe Casino sign in Las Vegas, NV at night. It was remodeled in 2004.</p>|Miller, Chelsea S.|1951||<p>128 Fremont St, Las Vegas, NV 89101</p>|36.171336, -115.143962|||lit|night|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Casinos -- http://id.worldcat.org/fast/848246, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072811|Exterior|||1986||<p><p>Exterior view of the Horseshoe Casino sign in Las Vegas, NV at night. It was remodeled in 2004.</p></p><p></p><p><p>128 Fremont St, Las Vegas, NV 89101</p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>|<p>Exterior view of the Horseshoe Casino sign in Las Vegas, NV at night. It was remodeled in 2004.</p><p></p><p><p>128 Fremont St, Las Vegas, NV 89101</p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>
10/2/2020 6:49:42|NNN000097|LV-1-033_Aerial viewof the Union Plaza Fremont St. .tif|Union Plaza wall signs, Las Vegas, Nevada: photographic print|<p>Exterior and aerial view of the Union Plaza at night.</p>|Miller, Chelsea S.|1971||<p>1 N Main St, Las Vegas, NV 89101</p>||||lit|night|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Hotels -- http://id.worldcat.org/fast/961767, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072812|Exterior|||1986||<p><p>Exterior and aerial view of the Union Plaza at night.</p></p><p></p><p><p>1 N Main St, Las Vegas, NV 89101</p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>|<p>Exterior and aerial view of the Union Plaza at night. </p><p></p><p><p>1 N Main St, Las Vegas, NV 89101</p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>
10/2/2020 6:54:58|NNN000098|LV-1-034_The 4 QueensCasino off Fremont St.tif; LV-1-035_Four Queens Casino Fremont St 1986.tif|Four Queens flag mounted wall sign, lettering, and roof mounted signs, Las Vegas, Nevada: photographic print|<p>Exterior view of the Four Queens Hotel and Casino at night.</p>|Miller, Chelsea S.|1966||<p>201 Fremont St, Las Vegas, NV 89101</p>|36.170444, -115.143834|||lit|night|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Casinos -- http://id.worldcat.org/fast/848246, Hotels -- http://id.worldcat.org/fast/961767, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072813|Exterior|||1986||<p><p>Exterior view of the Four Queens Hotel and Casino at night.</p></p><p></p><p><p>201 Fremont St, Las Vegas, NV 89101</p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>|<p>Exterior view of the Four Queens Hotel and Casino at night. </p><p></p><p><p>201 Fremont St, Las Vegas, NV 89101</p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>
10/2/2020 7:11:00|NNN000099|LV-1-036 Sundance Casino off Fremont_.tif|Sundance flag mounted wall signs and other wall signs, Las Vegas, Nevada: photographic print|<p>Exterior view of the Sundance Hotel Casino at night. It closed in 1987, was known was the Fitzgerald's from 1987-2012, and is now known as The D.</p>|Miller, Chelsea S.|1980|<p>The D</p>|<p>301 Fremont St, Las Vegas, NV 89101</p>|36.169691, -115.142884|||lit|night|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Casinos -- http://id.worldcat.org/fast/848246, Hotels -- http://id.worldcat.org/fast/961767, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072814|Exterior|||1986||<p><p>Exterior view of the Sundance Hotel Casino at night. It closed in 1987, was known was the Fitzgerald's from 1987-2012, and is now known as The D.</p></p><p><p>The D</p></p><p><p>301 Fremont St, Las Vegas, NV 89101</p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>|<p>Exterior view of the Sundance Hotel Casino at night. It closed in 1987, was known was the Fitzgerald's from 1987-2012, and is now known as The D. </p><p><p>The D</p></p><p><p>301 Fremont St, Las Vegas, NV 89101</p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>
10/5/2020 5:52:50|NNN000100|LV-1-038 Del Webb's Mint.tif|Del Webb's Mint lettering, minument, and wall signs,  Las Vegas, Nevada: photographic print|<p>Exterior view of Del Webb's Mint in Las Vegas, NV at night. It closed in 1988.</p>|Miller, Chelsea S.|1957||||||lit|night|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Casinos -- http://id.worldcat.org/fast/848246, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072815|Exterior|||XXXX||<p><p>Exterior view of Del Webb's Mint in Las Vegas, NV at night. It closed in 1988.</p></p><p></p><p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>|<p>Exterior view of Del Webb's Mint in Las Vegas, NV at night. It closed in 1988. </p><p></p><p></p><p></p><p></p><p>lit</p><p>night</p><p>Exterior</p></br>
10/5/2020 6:00:21|NNN000101|LV-1-039 Valley Motel lower Fremont St. .tif; LV-1-040 Valley Motel lower Freemont St 1986.tif|Valley Motel flag mounted pylon and marquee signs, Las Vegas, Nevada: photographic print|<p>Exterior views of the Valley Motel in Las Vegas, NV during the day and at night.</p>|Miller, Chelsea S.|XXXX||||||lit, unlit|day, night|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Motels -- http://id.worldcat.org/fast/1026838, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072816|Exterior|||1986||<p><p>Exterior views of the Valley Motel in Las Vegas, NV during the day and at night.</p></p><p></p><p></p><p></p><p></p><p>lit, unlit</p><p>day, night</p><p>Exterior</p></br>|<p>Exterior views of the Valley Motel in Las Vegas, NV during the day and at night. </p><p></p><p></p><p></p><p></p><p>lit, unlit</p><p>day, night</p><p>Exterior</p></br>
10/5/2020 6:05:20|NNN000102|LV-1-041 Bonanza Lodge Lower Fremont St. 1986.tif|Bonanza Lodge mounted pylon and marquee signs, Las Vegas, Nevada: photographic print|<p>Exterior view of the Bonanza Lodge in Las Vegas, NV during the day.</p>|Miller, Chelsea S.|XXXX||||||unlit|day|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Motels -- http://id.worldcat.org/fast/1026838, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072817|Exterior|||1986||<p><p>Exterior view of the Bonanza Lodge in Las Vegas, NV during the day.</p></p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>|<p>Exterior view of the Bonanza Lodge in Las Vegas, NV during the day. </p><p></p><p></p><p></p><p></p><p>unlit</p><p>day</p><p>Exterior</p></br>
10/5/2020 6:12:01|NNN000103|LV-1-042 Roulette Motel 2019 E Fremont 1986.tif; LV-1-043 Roulette Motel Lower Fremont St 1986.tif; LV-1-044 Roulette Motel Nighttime Detail 1986.tif| Roulette Motel flag mounted pylon and marquee signs, Las Vegas, Nevada: photographic print|<p>Exterior views of the Roulette Motel in Las Vegas, NV during the day and at night.</p>|Miller, Chelsea S.|XXXX||<p>2019 Fremont St, Las Vegas, NV 89101</p>|36.161531, -115.121435|||lit, unlit|day, night|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Motels -- http://id.worldcat.org/fast/1026838, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072818|Exterior|||1986||<p><p>Exterior views of the Roulette Motel in Las Vegas, NV during the day and at night.</p></p><p></p><p><p>2019 Fremont St, Las Vegas, NV 89101</p></p><p></p><p></p><p>lit, unlit</p><p>day, night</p><p>Exterior</p></br>|<p>Exterior views of the Roulette Motel in Las Vegas, NV during the day and at night. </p><p></p><p><p>2019 Fremont St, Las Vegas, NV 89101</p></p><p></p><p></p><p>lit, unlit</p><p>day, night</p><p>Exterior</p></br>
10/5/2020 6:23:49|NNN000104|LV-1-045 Sky Ranch Motel Lower Fremont St 1986.tif; LV-1-046 Sky Ranch Motel 2009 E Fremont 1950's.tif; LV-1-047 Sky Ranch Motel Lower Freemont St. 1986.tif|Sky Ranch Motel flag mounted pylon and marquee signs, Las Vegas, Nevada: photographic print|<p>Exterior views of the Sky Ranch Motel during the day and at night.</p>|Miller, Chelsea S.|XXXX||<p>2009 Fremont St, Las Vegas, NV 89101</p>|36.161678, -115.121947|||lit, unlit|day, night|Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Motels -- http://id.worldcat.org/fast/1026838, Neon Sculpture -- http://id.worldcat.org/fast/1035829||http://rightsstatements.org/vocab/NKC/1.0/|image/tiff|image|Digitized materials: physical originals are not held by UNLV Special Collections and Archives|Northern Nevada Neon|(TBD by UNLV)|(TBD by UNLV)|University of Nevada, Las Vegas University Libraries|Nevada -- http://id.loc.gov/authorities/names/n79072819|Exterior|||1986||<p><p>Exterior views of the Sky Ranch Motel during the day and at night.</p></p><p></p><p><p>2009 Fremont St, Las Vegas, NV 89101</p></p><p></p><p></p><p>lit, unlit</p><p>day, night</p><p>Exterior</p></br>|<p>Exterior views of the Sky Ranch Motel during the day and at night. </p><p></p><p><p>2009 Fremont St, Las Vegas, NV 89101</p></p><p></p><p></p><p>lit, unlit</p><p>day, night</p><p>Exterior</p></br>
