did|uuid|url|title|body|citation|lat|lon|thumbnail|service|original|timestamp|did-unr|unr-file-name|unr-title|unr-desc|creator|date-inst|site-name|site-address|lat-lon|sign-manf|sign-owner|lit-unlit|time-day|subj-fast|print-pub|rights|format|dcmi|prov|proj-name|unr-cit|corr-guide|dig-pub|contrib|int-ext|blank-1|staff-notes|date-img|blank-2|title-code|title-full
pho003408|31cf8784-8c29-4194-823a-9dab1f2369b0|http://special.library.unlv.edu/ark:/62930/d14w1f|"Slide of neon signs at night on Las Vegas Boulevard, circa 1980s"|"Neon signs on the Las Vegas Strip, looking southwest from the Stardust Hotel."|"pho003408. Neon in Nevada Photograph Collection. PH-00225. Special Collections and Archives, University Libraries, University of Nevada, Las Vegas. Las Vegas, Nevada. http://n2t.net/ark:/62930/d14w1f."|||http://special.library.unlv.edu/sites/default/files/2020-11/320830_thumbnail.png|http://special.library.unlv.edu/sites/default/files/2020-11/320830-Service%20File.jpg||||||"Neon signs on the Las Vegas Strip, looking southwest from the Stardust Hotel."|||||||||||||||||||||||||||
pho003409|bd358200-0b4f-4835-b2d1-26ba0e5dcc55|http://special.library.unlv.edu/ark:/62930/d11c67|"Slide of neon signs on Las Vegas Boulevard, Las Vegas, Nevada, circa 1980s"|"Neon signs on the Las Vegas Strip at night, looking southwest from the Riviera and Circus Circus. Site Name: Las Vegas Boulevard"|"pho003409. Neon in Nevada Photograph Collection. PH-00225. Special Collections and Archives, University Libraries, University of Nevada, Las Vegas. Las Vegas, Nevada. http://n2t.net/ark:/62930/d11c67."|||http://special.library.unlv.edu/sites/default/files/2020-11/320831_thumbnail.png|http://special.library.unlv.edu/sites/default/files/2020-11/320831-Service%20File.jpg||||||"Neon signs on the Las Vegas Strip at night, looking southwest from the Riviera and Circus Circus. Site Name: Las Vegas Boulevard"|||||||||||||||||||||||||||
pho003410|1f90d053-2fd8-4673-a04f-43c5cc5a5dde|http://special.library.unlv.edu/ark:/62930/d1w579|"Slide of the El Rancho marquee and neon signs on Las Vegas Boulevard, Las Vegas, Nevada, 1986"|"View of the Las Vegas Strip during the day, looking southwest from the El Rancho marquee signs. Other signs visible are Circus Circus, Slots-A-Fun, the Stardust, the Frontier and part of Westward Ho."|"pho003410. Neon in Nevada Photograph Collection. PH-00225. Special Collections and Archives, University Libraries, University of Nevada, Las Vegas. Las Vegas, Nevada. http://n2t.net/ark:/62930/d1w579."|||http://special.library.unlv.edu/sites/default/files/2020-11/320832_thumbnail.png|http://special.library.unlv.edu/sites/default/files/2020-11/320832-Service%20File.jpg||||||"View of the Las Vegas Strip during the day, looking southwest from the El Rancho marquee signs. Other signs visible are Circus Circus, Slots-A-Fun, the Stardust, the Frontier and part of Westward Ho."|||||||||||||||||||||||||||
pho003411|f7651dae-f6bd-4472-a225-8a3b6a75693d|http://special.library.unlv.edu/ark:/62930/d1rc5c|"Slide of Circus Circus at night, Las Vegas, Nevada, 1986"|"Exterior of Circus Circus at night, Las Vegas, Nevada."|"pho003411. Neon in Nevada Photograph Collection. PH-00225. Special Collections and Archives, University Libraries, University of Nevada, Las Vegas. Las Vegas, Nevada. http://n2t.net/ark:/62930/d1rc5c."|||http://special.library.unlv.edu/sites/default/files/2020-11/320833_thumbnail.png|http://special.library.unlv.edu/sites/default/files/2020-11/320833-Service%20File.jpg||||||"Exterior of Circus Circus at night, Las Vegas, Nevada."|||||||||||||||||||||||||||
pho003412|9b82adb8-1932-498a-abd2-38b92528ab69|http://special.library.unlv.edu/ark:/62930/d1mz9h|"Slide of neon entrance sign to Circus Circus at night, Las Vegas, Nevada, 1986"|"Neon entrance sign to Circus Circus at night, Las Vegas, Nevada."|"pho003412. Neon in Nevada Photograph Collection. PH-00225. Special Collections and Archives, University Libraries, University of Nevada, Las Vegas. Las Vegas, Nevada. http://n2t.net/ark:/62930/d1mz9h."|||http://special.library.unlv.edu/sites/default/files/2020-11/320834_thumbnail.png|http://special.library.unlv.edu/sites/default/files/2020-11/320834-Service%20File.jpg||||||"Neon entrance sign to Circus Circus at night, Las Vegas, Nevada."|||||||||||||||||||||||||||
pho003413|ed049ff3-25cd-4695-8f40-b71208808e40|http://special.library.unlv.edu/ark:/62930/d1hs26|"Slide of the Riviera Hotel marquee at night, Las Vegas, Nevada, 1986"|"Neon sign and marquee for the Riviera Hotel, Las Vegas, featuring ad for Liza Minnelli."|"pho003413. Neon in Nevada Photograph Collection. PH-00225. Special Collections and Archives, University Libraries, University of Nevada, Las Vegas. Las Vegas, Nevada. http://n2t.net/ark:/62930/d1hs26."|||http://special.library.unlv.edu/sites/default/files/2020-11/320835_thumbnail.png|http://special.library.unlv.edu/sites/default/files/2020-11/320835-Service%20File.jpg||||||"Neon sign and marquee for the Riviera Hotel, Las Vegas, featuring ad for Liza Minnelli."|||||||||||||||||||||||||||
pho003414|43a71f98-b069-4d18-8505-cf566f2b484d|http://special.library.unlv.edu/ark:/62930/d1cp1j|"Slide of the Westward Ho Hotel and Casino, Las Vegas, Nevada, circa 1980s"|"Daytime exterior of the Westward Ho, Las Vegas, Nevada."|"pho003414. Neon in Nevada Photograph Collection. PH-00225. Special Collections and Archives, University Libraries, University of Nevada, Las Vegas. Las Vegas, Nevada. http://n2t.net/ark:/62930/d1cp1j."|||http://special.library.unlv.edu/sites/default/files/2020-11/320836_thumbnail.png|http://special.library.unlv.edu/sites/default/files/2020-11/320836-Service%20File.jpg||||||"Daytime exterior of the Westward Ho, Las Vegas, Nevada."|||||||||||||||||||||||||||
pho003415|a8f9945b-30ba-4df7-b644-02093539ad82|http://special.library.unlv.edu/ark:/62930/d17w1c|"Slide of neon sign for Foxy's Firehouse Casino at night, Las Vegas, Nevada, 1986."|"Neon sign for Foxy's Firehouse Casino, 2423 Las Vegas Boulevard South, Las Vegas, Nevada. Site Name: Foxy's Firehouse Casino (Las Vegas, Nev.)"|"pho003415. Neon in Nevada Photograph Collection. PH-00225. Special Collections and Archives, University Libraries, University of Nevada, Las Vegas. Las Vegas, Nevada. http://n2t.net/ark:/62930/d17w1c."|||http://special.library.unlv.edu/sites/default/files/2020-11/320837_thumbnail.png|http://special.library.unlv.edu/sites/default/files/2020-11/320837-Service%20File.jpg||||||"Neon sign for Foxy's Firehouse Casino, 2423 Las Vegas Boulevard South, Las Vegas, Nevada. Site Name: Foxy's Firehouse Casino (Las Vegas, Nev.)"|||||||||||||||||||||||||||
pho003416|646bf5c0-0de7-4fd0-934d-9015da68b9f3|http://special.library.unlv.edu/ark:/62930/d1457g|"Slide of the Sahara sign, Las Vegas, 1986"|"Night view of the Sahara Hotel and Casino in Las Vegas, Nevada. Located at 2535 Las Vegas Boulevard South on the Las Vegas Strip, the Sahara was open from 1952 to 2011 and was had a Moroccan-inspired design."|"pho003416. Neon in Nevada Photograph Collection. PH-00225. Special Collections and Archives, University Libraries, University of Nevada, Las Vegas. Las Vegas, Nevada. http://n2t.net/ark:/62930/d1457g."|||http://special.library.unlv.edu/sites/default/files/2020-11/320838_thumbnail.png|http://special.library.unlv.edu/sites/default/files/2020-11/320838-Service%20File.jpg||||||"Night view of the Sahara Hotel and Casino in Las Vegas, Nevada. Located at 2535 Las Vegas Boulevard South on the Las Vegas Strip, the Sahara was open from 1952 to 2011 and was had a Moroccan-inspired design."|||||||||||||||||||||||||||
pho003417|3807c2c4-0de3-4496-8853-ed8188d52089|http://special.library.unlv.edu/ark:/62930/d1zw1w|"Slide of the Stardust Resort and Casino, Las Vegas, 1986"|"Stardust Resort and Casino in Las Vegas, Nevada. Originally located at 3000 Las Vegas Boulevard South, the Stardust was open from 1958 to 2006 and replaced the Royal Nevada's location on the Las Vegas Strip."|"pho003417. Neon in Nevada Photograph Collection. PH-00225. Special Collections and Archives, University Libraries, University of Nevada, Las Vegas. Las Vegas, Nevada. http://n2t.net/ark:/62930/d1zw1w."|||http://special.library.unlv.edu/sites/default/files/2020-11/320839_thumbnail.png|http://special.library.unlv.edu/sites/default/files/2020-11/320839-Service%20File.jpg||||||"Stardust Resort and Casino in Las Vegas, Nevada. Originally located at 3000 Las Vegas Boulevard South, the Stardust was open from 1958 to 2006 and replaced the Royal Nevada's location on the Las Vegas Strip."|||||||||||||||||||||||||||
pho003418|0a620231-7d7f-44d5-992e-70a3b0635ff1|http://special.library.unlv.edu/ark:/62930/d1v56m|"Slide of the Stardust Hotel, Las Vegas, 1986"|"Stardust Resort and Casino in Las Vegas, Nevada. Originally located at 3000 Las Vegas Boulevard South, the Stardust was open from 1958 to 2006 and replaced the Royal Nevada's location on the Las Vegas Strip."|"pho003418. Neon in Nevada Photograph Collection. PH-00225. Special Collections and Archives, University Libraries, University of Nevada, Las Vegas. Las Vegas, Nevada. http://n2t.net/ark:/62930/d1v56m."|||http://special.library.unlv.edu/sites/default/files/2020-11/320840_thumbnail.png|http://special.library.unlv.edu/sites/default/files/2020-11/320840-Service%20File.jpg||||||"Stardust Resort and Casino in Las Vegas, Nevada. Originally located at 3000 Las Vegas Boulevard South, the Stardust was open from 1958 to 2006 and replaced the Royal Nevada's location on the Las Vegas Strip."|||||||||||||||||||||||||||
pho003419|7bb93531-323a-4a56-94b2-2d08a978274d|http://special.library.unlv.edu/ark:/62930/d1qk4r|"Slide of the Stardust Resort and Casino, Las Vegas, 1986"|"The night view of the colorful Stardust Resort and Casino in Las Vegas, Nevada. Originally located at 3000 Las Vegas Boulevard South, the Stardust was open from 1958 to 2006 and replaced the Royal Nevada's location on the Las Vegas Strip."|"pho003419. Neon in Nevada Photograph Collection. PH-00225. Special Collections and Archives, University Libraries, University of Nevada, Las Vegas. Las Vegas, Nevada. http://n2t.net/ark:/62930/d1qk4r."|||http://special.library.unlv.edu/sites/default/files/2020-11/320841_thumbnail.png|http://special.library.unlv.edu/sites/default/files/2020-11/320841-Service%20File.jpg||||||"The night view of the colorful Stardust Resort and Casino in Las Vegas, Nevada. Originally located at 3000 Las Vegas Boulevard South, the Stardust was open from 1958 to 2006 and replaced the Royal Nevada's location on the Las Vegas Strip."|||||||||||||||||||||||||||
pho003420|dab4a528-bf54-4457-add8-5cfd812405be|http://special.library.unlv.edu/ark:/62930/d1m87v|"Slide of the Hacienda Hotel sign, Las Vegas, circa 1980s"|"The night view of the Hacienda Hotel in Las Vegas, Nevada. Originally located at 3590 Las Vegas Boulevard South, the Hacienda Hotel was open from 1956 to 1996 and was later replaced by the Mandalay Bay hotel and casino."|"pho003420. Neon in Nevada Photograph Collection. PH-00225. Special Collections and Archives, University Libraries, University of Nevada, Las Vegas. Las Vegas, Nevada. http://n2t.net/ark:/62930/d1m87v."|||http://special.library.unlv.edu/sites/default/files/2020-11/320842_thumbnail.png|http://special.library.unlv.edu/sites/default/files/2020-11/320842-Service%20File.jpg||||||"The night view of the Hacienda Hotel in Las Vegas, Nevada. Originally located at 3590 Las Vegas Boulevard South, the Hacienda Hotel was open from 1956 to 1996 and was later replaced by the Mandalay Bay hotel and casino."|||||||||||||||||||||||||||
pho003421|1d6e3b12-f33f-4a4d-ac22-139074567b7e|http://special.library.unlv.edu/ark:/62930/d1gc68|"Slide of Hacienda Hotel sign, Las Vegas, 1986"|"The horse from the Hacienda Hotel sign in the Young Electric Sign Company (YESCO) sign graveyard, Las Vegas, Nevada. Originally located at 3590 Las Vegas Boulevard South, the Hacienda Hotel was open from 1956 to 1996 and was later replaced by the Mandalay Bay hotel and casino."|"pho003421. Neon in Nevada Photograph Collection. PH-00225. Special Collections and Archives, University Libraries, University of Nevada, Las Vegas. Las Vegas, Nevada. http://n2t.net/ark:/62930/d1gc68."|||http://special.library.unlv.edu/sites/default/files/2020-11/320843_thumbnail.png|http://special.library.unlv.edu/sites/default/files/2020-11/320843-Service%20File.jpg||||||"The horse from the Hacienda Hotel sign in the Young Electric Sign Company (YESCO) sign graveyard, Las Vegas, Nevada. Originally located at 3590 Las Vegas Boulevard South, the Hacienda Hotel was open from 1956 to 1996 and was later replaced by the Mandalay Bay hotel and casino."|||||||||||||||||||||||||||
pho003422|2d2b359d-c95c-4269-9d20-f90738e5e70a|http://special.library.unlv.edu/ark:/62930/d1bk3z|"Slide of Caesars Palace, Las Vegas, 1986"|"Caesars Palace in Las Vegas, Nevada. Located at 3570 Las Vegas Boulevard South, Caesars Palace is a luxury hotel and casino constructed by cabana motel owner Jay Sarno and was opened in 1966."|"pho003422. Neon in Nevada Photograph Collection. PH-00225. Special Collections and Archives, University Libraries, University of Nevada, Las Vegas. Las Vegas, Nevada. http://n2t.net/ark:/62930/d1bk3z."|||http://special.library.unlv.edu/sites/default/files/2020-11/320844_thumbnail.png|http://special.library.unlv.edu/sites/default/files/2020-11/320844-Service%20File.jpg||||||"Caesars Palace in Las Vegas, Nevada. Located at 3570 Las Vegas Boulevard South, Caesars Palace is a luxury hotel and casino constructed by cabana motel owner Jay Sarno and was opened in 1966."|||||||||||||||||||||||||||
pho003423|01b95529-5467-4e0a-a0e6-7b03660f4129|http://special.library.unlv.edu/ark:/62930/d16c6s|"Slide of Caesars Palace, Las Vegas, 1986"|"Night view of Caesars Palace in Las Vegas, Nevada. Located at 3570 Las Vegas Boulevard South, Caesars Palace is a luxury hotel and casino constructed by cabana motel owner Jay Sarno and was opened in 1966."|"pho003423. Neon in Nevada Photograph Collection. PH-00225. Special Collections and Archives, University Libraries, University of Nevada, Las Vegas. Las Vegas, Nevada. http://n2t.net/ark:/62930/d16c6s."|||http://special.library.unlv.edu/sites/default/files/2020-11/320845_thumbnail.png|http://special.library.unlv.edu/sites/default/files/2020-11/320845-Service%20File.jpg||||||"Night view of Caesars Palace in Las Vegas, Nevada. Located at 3570 Las Vegas Boulevard South, Caesars Palace is a luxury hotel and casino constructed by cabana motel owner Jay Sarno and was opened in 1966."|||||||||||||||||||||||||||
pho003424|8d2161c4-2d5c-4213-9e0d-f6287206e423|http://special.library.unlv.edu/ark:/62930/d1300s|"Slide of Caesars Palace, Las Vegas, 1986"|"The night view of the colorful Caesars Palace in Las Vegas, Nevada. Located at 3570 Las Vegas Boulevard South, Caesars Palace is a luxury hotel and casino constructed by cabana motel owner Jay Sarno and was opened in 1966."|"pho003424. Neon in Nevada Photograph Collection. PH-00225. Special Collections and Archives, University Libraries, University of Nevada, Las Vegas. Las Vegas, Nevada. http://n2t.net/ark:/62930/d1300s."|||http://special.library.unlv.edu/sites/default/files/2020-11/320846_thumbnail.png|http://special.library.unlv.edu/sites/default/files/2020-11/320846-Service%20File.jpg||||||"The night view of the colorful Caesars Palace in Las Vegas, Nevada. Located at 3570 Las Vegas Boulevard South, Caesars Palace is a luxury hotel and casino constructed by cabana motel owner Jay Sarno and was opened in 1966."|||||||||||||||||||||||||||
pho003425|e92ce21d-0201-4f8a-ac41-9c2f8f5dbac6|http://special.library.unlv.edu/ark:/62930/d1z288|"Slide of The Dunes and Oasis Casino, Las Vegas, 1986"|"The night view of the Dunes and Oasis Casino located at 3650 Las Vegas Boulevard South Las Vegas, Nevada. The Dunes Hotel was the tenth resort to open on the Las Vegas Strip, and operated from 1955 to 1993 on the grounds where the Bellagio hotel and casino currently stands. The Oasis Casino was a second, separate casino from the Dunes that was opened in 1983."|"pho003425. Neon in Nevada Photograph Collection. PH-00225. Special Collections and Archives, University Libraries, University of Nevada, Las Vegas. Las Vegas, Nevada. http://n2t.net/ark:/62930/d1z288."|||http://special.library.unlv.edu/sites/default/files/2020-11/320847_thumbnail.png|http://special.library.unlv.edu/sites/default/files/2020-11/320847-Service%20File.jpg||||||"The night view of the Dunes and Oasis Casino located at 3650 Las Vegas Boulevard South Las Vegas, Nevada. The Dunes Hotel was the tenth resort to open on the Las Vegas Strip, and operated from 1955 to 1993 on the grounds where the Bellagio hotel and casino currently stands. The Oasis Casino was a second, separate casino from the Dunes that was opened in 1983."|||||||||||||||||||||||||||
